CaseNumber,IUCR,Description,LocationDescription,Arrest,District,CommunityArea,UpdatedOn,Latitude,Longitude,Date,Time,Year,Month,Day
JH268926,486.0,DOMESTIC BATTERY SIMPLE,VEHICLE NON - COMMERCIAL,0,4,45,2025-05-17 15:40:52,41.7385,-87.5879,2024-05-18,17:00:00,2024,5,18
JH269161,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,5,53,2025-05-17 15:40:52,41.683,-87.6464,2024-05-18,21:12:00,2024,5,18
JH269276,497.0,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,0,24,2,2025-05-17 15:40:52,41.9948,-87.6824,2024-05-18,21:00:00,2024,5,18
JH269390,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,15,25,2025-05-17 15:40:52,41.89,-87.7735,2024-05-19,02:40:00,2024,5,19
JH269205,460.0,SIMPLE,RESTAURANT,0,11,29,2025-05-17 15:40:52,41.8663,-87.7112,2024-05-18,22:44:00,2024,5,18
JH269348,430.0,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,0,2,40,2025-05-17 15:40:52,41.7905,-87.6207,2024-05-19,01:36:00,2024,5,19
JH269333,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,1,8,66,2025-05-17 15:40:52,41.7841,-87.6862,2024-05-18,23:12:00,2024,5,18
JH269285,460.0,SIMPLE,RESIDENCE,0,8,66,2025-05-17 15:40:52,41.7762,-87.704,2024-05-18,22:30:00,2024,5,18
JH269400,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,8,66,2025-05-17 15:40:52,41.7803,-87.702,2024-05-19,01:00:00,2024,5,19
JH265271,486.0,DOMESTIC BATTERY SIMPLE,STREET,0,12,28,2025-05-17 15:40:52,41.8776,-87.6849,2024-05-16,00:05:00,2024,5,16
JH269540,486.0,DOMESTIC BATTERY SIMPLE,STREET,0,22,74,2025-05-17 15:40:52,41.6842,-87.706,2024-05-19,03:00:00,2024,5,19
JH269691,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,8,57,2025-05-17 15:40:52,41.8074,-87.7199,2024-05-19,10:00:00,2024,5,19
JH269619,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,1,9,63,2025-05-17 15:40:52,41.7954,-87.7021,2024-05-19,08:25:00,2024,5,19
JH269798,460.0,SIMPLE,APARTMENT,0,15,25,2025-05-17 15:40:52,41.8834,-87.7564,2024-05-19,00:01:00,2024,5,19
JH269738,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,10,30,2025-05-17 15:40:52,41.8455,-87.7051,2024-05-19,10:35:00,2024,5,19
JH269680,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,32,2025-05-17 15:40:52,41.8862,-87.6157,2024-05-19,09:01:00,2024,5,19
JH269753,460.0,SIMPLE,APARTMENT,0,6,71,2025-05-17 15:40:52,41.739,-87.6376,2024-05-19,11:00:00,2024,5,19
JH269833,484.0,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",CTA BUS,0,8,63,2025-05-17 15:40:52,41.7941,-87.7036,2024-05-19,11:36:00,2024,5,19
JH269847,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,17,14,2025-05-17 15:40:52,41.9674,-87.7329,2024-05-19,12:10:00,2024,5,19
JH270039,430.0,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,1,11,27,2025-05-17 15:40:52,41.8775,-87.6946,2024-05-19,15:13:00,2024,5,19
JH270019,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,7,67,2025-05-17 15:40:52,41.7748,-87.6726,2024-05-19,08:00:00,2024,5,19
JH270181,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,12,27,2025-05-17 15:40:52,41.881,-87.7044,2024-05-17,23:00:00,2024,5,17
JH270336,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,16,17,2025-05-17 15:40:52,41.9432,-87.7863,2024-05-19,19:30:00,2024,5,19
JH270198,495.0,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,0,8,66,2025-05-17 15:40:52,41.7785,-87.6934,2024-05-19,16:30:00,2024,5,19
JH269990,460.0,SIMPLE,CTA BUS,0,11,28,2025-05-17 15:40:52,41.8812,-87.687,2024-05-19,02:20:00,2024,5,19
JH270424,420.0,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,0,10,30,2025-05-17 15:40:52,41.8414,-87.7342,2024-05-19,20:30:00,2024,5,19
JH270370,460.0,SIMPLE,SMALL RETAIL STORE,1,19,6,2025-05-17 15:40:52,41.9399,-87.6522,2024-05-19,19:57:00,2024,5,19
JH270331,460.0,SIMPLE,STREET,0,15,25,2025-05-17 15:40:52,41.8811,-87.7718,2024-05-19,18:43:00,2024,5,19
JH266493,460.0,SIMPLE,AIRPORT TERMINAL UPPER LEVEL - NON - SECURE AREA,0,16,76,2025-05-17 15:40:52,41.9768,-87.901,2024-05-16,19:49:00,2024,5,16
JH270458,460.0,SIMPLE,COMMERCIAL / BUSINESS OFFICE,0,17,14,2025-05-17 15:40:52,41.9671,-87.7084,2024-05-19,19:45:00,2024,5,19
JH270528,495.0,AGGRAVATED OF A SENIOR CITIZEN,APARTMENT,0,10,29,2025-05-17 15:40:52,41.8598,-87.7164,2024-05-19,23:38:00,2024,5,19
JH270583,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,5,50,2025-05-17 15:40:52,41.7108,-87.6044,2024-05-19,00:38:00,2024,5,19
JH270319,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,1,9,61,2025-05-17 15:40:52,41.8133,-87.6724,2024-05-19,19:12:00,2024,5,19
JH270468,484.0,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,0,19,6,2025-05-17 15:40:52,41.9363,-87.6507,2024-05-19,22:45:00,2024,5,19
JH270662,460.0,SIMPLE,RESIDENCE - PORCH / HALLWAY,0,7,67,2025-05-17 15:40:52,41.7753,-87.6617,2024-05-19,22:45:00,2024,5,19
JH270650,460.0,SIMPLE,RESIDENCE - YARD (FRONT / BACK),0,12,31,2025-05-17 15:40:52,41.8558,-87.6794,2024-05-20,03:30:00,2024,5,20
JH270556,460.0,SIMPLE,RESIDENCE,0,16,76,2025-05-17 15:40:52,41.9773,-87.8366,2024-05-20,00:00:00,2024,5,20
JH269887,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,12,28,2025-05-17 15:40:52,41.8776,-87.6848,2024-05-19,13:01:00,2024,5,19
JH270679,430.0,AGGRAVATED - OTHER DANGEROUS WEAPON,ALLEY,0,19,6,2025-05-17 15:40:52,41.9426,-87.6445,2024-05-20,04:30:00,2024,5,20
JH263025,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,3,69,2025-05-16 15:41:35,0.0,0.0,2024-05-14,13:00:00,2024,5,14
JH269894,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,9,58,2025-05-17 15:40:52,41.8095,-87.6942,2024-05-19,11:53:00,2024,5,19
JH270787,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,7,69,2025-05-17 15:40:52,41.7628,-87.6309,2024-05-20,07:45:00,2024,5,20
JH271038,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,7,67,2024-12-21 15:40:46,41.7648,-87.674,2024-05-12,19:00:00,2024,5,12
JH270861,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,6,71,2025-05-17 15:40:52,41.7494,-87.6586,2024-05-20,08:50:00,2024,5,20
JH271109,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,10,29,2025-05-17 15:40:52,41.8583,-87.7274,2024-05-20,11:00:00,2024,5,20
JH271110,460.0,SIMPLE,ALLEY,0,17,13,2025-05-17 15:40:52,41.9794,-87.7128,2024-05-20,11:57:00,2024,5,20
JH270983,460.0,SIMPLE,STREET,0,19,3,2025-05-17 15:40:52,41.9585,-87.6522,2024-05-20,03:00:00,2024,5,20
JH271019,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,10,30,2025-05-17 15:40:52,41.8436,-87.7123,2024-05-20,10:00:00,2024,5,20
JH270812,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,4,48,2025-05-17 15:40:52,41.727,-87.5815,2024-05-20,07:45:00,2024,5,20
JH269879,486.0,DOMESTIC BATTERY SIMPLE,STREET,0,7,68,2025-05-17 15:40:52,41.7714,-87.6519,2024-05-19,13:03:00,2024,5,19
JH271237,460.0,SIMPLE,SIDEWALK,0,2,38,2025-05-17 15:40:52,41.82,-87.6169,2024-05-17,14:30:00,2024,5,17
JH271026,460.0,SIMPLE,SIDEWALK,0,1,35,2025-05-17 15:40:52,41.8398,-87.6171,2024-05-20,10:20:00,2024,5,20
JH271186,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,6,44,2025-05-17 15:40:52,41.7472,-87.6286,2024-05-20,12:20:00,2024,5,20
JH271243,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,6,71,2025-05-17 15:40:52,41.7405,-87.6741,2024-05-20,13:25:00,2024,5,20
JH270993,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,5,53,2025-05-17 15:40:52,41.6716,-87.6309,2024-05-20,09:48:00,2024,5,20
JH271008,497.0,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,RESIDENCE,0,5,50,2025-05-17 15:40:52,41.6868,-87.6083,2024-05-20,10:00:00,2024,5,20
JH271406,460.0,SIMPLE,STREET,0,25,21,2024-12-21 15:40:46,41.9356,-87.718,2024-04-30,15:30:00,2024,4,30
JH271450,460.0,SIMPLE,SCHOOL - PUBLIC GROUNDS,0,12,31,2024-12-21 15:40:46,41.8524,-87.6624,2024-03-11,15:00:00,2024,3,11
JH271403,460.0,SIMPLE,DAY CARE CENTER,0,2,38,2025-05-17 15:40:52,41.8093,-87.6238,2024-05-20,14:30:00,2024,5,20
JH271455,460.0,SIMPLE,SCHOOL - PUBLIC BUILDING,0,6,44,2025-05-17 15:40:52,41.7462,-87.6354,2024-05-20,12:12:00,2024,5,20
JH271587,460.0,SIMPLE,SCHOOL - PUBLIC GROUNDS,0,16,17,2025-05-17 15:40:52,41.9422,-87.813,2024-05-20,12:00:00,2024,5,20
JH271590,460.0,SIMPLE,CTA TRAIN,0,1,28,2025-05-17 15:40:52,41.8857,-87.6412,2024-05-20,16:00:00,2024,5,20
JH270242,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,11,29,2025-05-17 15:40:52,41.8699,-87.7185,2024-05-19,17:20:00,2024,5,19
JH271705,460.0,SIMPLE,STREET,1,7,67,2025-05-17 15:40:52,41.7806,-87.6606,2024-05-20,17:40:00,2024,5,20
JH271596,498.0,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,0,10,29,2025-05-17 15:40:52,41.8535,-87.7257,2024-05-20,16:20:00,2024,5,20
JH270671,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,5,54,2025-05-17 15:40:52,41.6541,-87.6162,2024-05-20,04:30:00,2024,5,20
JH271688,495.0,AGGRAVATED OF A SENIOR CITIZEN,STREET,0,2,40,2025-05-17 15:40:52,41.7998,-87.6161,2024-05-20,17:20:00,2024,5,20
JH271805,460.0,SIMPLE,TAVERN / LIQUOR STORE,0,10,29,2025-05-17 15:40:52,41.8532,-87.7248,2024-05-20,15:08:00,2024,5,20
JH271561,486.0,DOMESTIC BATTERY SIMPLE,STREET,0,6,44,2025-05-17 15:40:52,41.7489,-87.6015,2024-05-20,14:00:00,2024,5,20
JH270751,460.0,SIMPLE,APARTMENT,0,3,42,2025-05-17 15:40:52,41.7695,-87.6088,2024-05-20,06:05:00,2024,5,20
JH271772,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,1,19,4,2025-05-17 15:40:52,41.9624,-87.679,2024-05-20,18:22:00,2024,5,20
JH271891,498.0,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,0,9,58,2025-05-17 15:40:52,41.8138,-87.6911,2024-05-20,12:45:00,2024,5,20
JH271938,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,2,39,2025-05-17 15:40:52,41.8032,-87.5854,2024-05-20,20:35:00,2024,5,20
JH271984,460.0,SIMPLE,GROCERY FOOD STORE,1,24,1,2025-05-17 15:40:52,42.0194,-87.675,2024-05-20,21:30:00,2024,5,20
JH272056,420.0,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,SIDEWALK,0,10,29,2025-05-17 15:40:52,41.8591,-87.7043,2024-05-20,23:00:00,2024,5,20
JH270653,430.0,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,0,9,61,2025-05-17 15:40:52,41.8012,-87.6623,2024-05-20,03:45:00,2024,5,20
JH272164,460.0,SIMPLE,CTA STATION,0,1,32,2025-05-17 15:40:52,41.8855,-87.6279,2024-05-21,02:22:00,2024,5,21
JH272141,460.0,SIMPLE,APARTMENT,0,24,1,2025-05-17 15:40:52,42.0185,-87.683,2024-05-21,00:58:00,2024,5,21
JH272130,495.0,AGGRAVATED OF A SENIOR CITIZEN,RESIDENCE - PORCH / HALLWAY,0,7,68,2025-05-17 15:40:52,41.7909,-87.6321,2024-05-20,01:07:00,2024,5,20
JH272203,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,11,27,2025-05-17 15:40:52,41.8769,-87.6962,2024-05-21,04:15:00,2024,5,21
JH268832,498.0,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",RESIDENCE,0,25,18,2025-05-17 15:40:52,41.9372,-87.792,2024-05-18,07:20:00,2024,5,18
JH272099,420.0,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,TAVERN / LIQUOR STORE,0,6,71,2025-05-17 15:40:52,41.7568,-87.6539,2024-05-21,00:24:00,2024,5,21
JH272295,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,6,44,2025-05-17 15:40:52,41.7319,-87.6152,2024-05-21,06:50:00,2024,5,21
JH272106,430.0,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE - YARD (FRONT / BACK),1,6,44,2025-05-17 15:40:52,41.7393,-87.6025,2024-05-21,00:15:00,2024,5,21
JH272404,497.0,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,STREET,0,10,29,2025-05-17 15:40:52,41.8634,-87.7312,2024-05-21,09:00:00,2024,5,21
JH269928,460.0,SIMPLE,COMMERCIAL / BUSINESS OFFICE,0,16,15,2025-05-17 15:40:52,41.9427,-87.7666,2024-05-19,13:49:00,2024,5,19
JH272473,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,4,46,2025-05-17 15:40:52,41.744,-87.543,2024-05-21,10:18:00,2024,5,21
JH272576,460.0,SIMPLE,DEPARTMENT STORE,0,8,65,2025-05-17 15:40:52,41.7546,-87.7415,2024-05-21,11:10:00,2024,5,21
JH272638,486.0,DOMESTIC BATTERY SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),1,9,61,2025-05-17 15:40:52,41.8088,-87.6839,2024-05-21,12:21:00,2024,5,21
JH272375,461.0,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,1,5,49,2025-05-17 15:40:52,41.7104,-87.6163,2024-05-21,08:54:00,2024,5,21
JH272672,486.0,DOMESTIC BATTERY SIMPLE,STREET,0,1,28,2025-05-17 15:40:52,41.8819,-87.6401,2024-05-21,12:50:00,2024,5,21
JH272789,460.0,SIMPLE,SCHOOL - PUBLIC BUILDING,0,22,75,2025-05-17 15:40:52,41.692,-87.6659,2024-05-21,13:30:00,2024,5,21
JH272893,460.0,SIMPLE,SCHOOL - PUBLIC BUILDING,0,19,6,2025-05-17 15:40:52,41.9549,-87.6691,2024-05-21,12:20:00,2024,5,21
JH272696,486.0,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,1,5,54,2025-05-17 15:40:52,41.6569,-87.6051,2024-05-21,13:09:00,2024,5,21
JH272816,460.0,SIMPLE,SCHOOL - PUBLIC BUILDING,0,25,25,2025-05-17 15:40:52,41.9066,-87.7547,2024-05-21,08:55:00,2024,5,21
JH272762,496.0,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,STREET,0,5,49,2025-05-17 15:40:52,41.6926,-87.6226,2024-05-21,13:30:00,2024,5,21
JH272894,440.0,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,0,17,14,2025-05-17 15:40:52,41.9647,-87.7149,2024-05-21,15:30:00,2024,5,21
JH272901,460.0,SIMPLE,SCHOOL - PUBLIC GROUNDS,0,17,13,2025-05-17 15:40:52,41.9818,-87.7125,2024-05-20,15:44:00,2024,5,20
JH273020,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,3,43,2025-05-17 15:40:52,41.7658,-87.5763,2024-05-21,16:30:00,2024,5,21
JH272981,460.0,SIMPLE,STREET,0,8,66,2025-05-17 15:40:52,41.7659,-87.6931,2024-05-20,15:30:00,2024,5,20
JH272900,430.0,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,0,1,33,2025-05-17 15:40:52,41.8651,-87.6258,2024-05-20,04:00:00,2024,5,20
JH272134,486.0,DOMESTIC BATTERY SIMPLE,STREET,0,5,54,2025-05-17 15:40:52,41.6594,-87.5977,2024-05-21,01:14:00,2024,5,21
JH273323,460.0,SIMPLE,SCHOOL - PUBLIC GROUNDS,0,18,8,2025-05-17 15:40:52,41.9077,-87.6457,2024-05-21,14:00:00,2024,5,21
JH268150,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),0,8,70,2025-05-17 15:40:52,41.7458,-87.7232,2024-05-18,02:25:00,2024,5,18
JH273403,430.0,AGGRAVATED - OTHER DANGEROUS WEAPON,VACANT LOT / LAND,0,2,38,2025-05-17 15:40:52,41.8034,-87.6211,2024-05-21,21:00:00,2024,5,21
JH273453,430.0,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,0,2,39,2025-05-17 15:40:52,41.8107,-87.6017,2024-05-21,20:12:00,2024,5,21
JH273393,460.0,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),0,17,14,2025-05-17 15:40:52,41.9618,-87.7266,2024-05-17,14:15:00,2024,5,17
JH273388,460.0,SIMPLE,CONVENIENCE STORE,0,6,49,2025-05-17 15:40:52,41.7217,-87.6283,2024-05-21,21:00:00,2024,5,21
JH273389,460.0,SIMPLE,APARTMENT,0,25,19,2025-05-17 15:40:52,41.9228,-87.7672,2024-05-19,01:00:00,2024,5,19
JH264399,486.0,DOMESTIC BATTERY SIMPLE,GROCERY FOOD STORE,0,4,51,2025-05-16 15:41:35,0.0,0.0,2024-05-15,00:00:00,2024,5,15
JH273534,497.0,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,SIDEWALK,0,2,40,2025-05-17 15:40:52,41.7996,-87.6161,2024-05-21,23:46:00,2024,5,21
JH273537,486.0,DOMESTIC BATTERY SIMPLE,STREET,0,3,42,2025-05-17 15:40:52,41.7776,-87.6004,2024-05-22,00:12:00,2024,5,22
JH273573,420.0,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,0,2,40,2025-05-17 15:40:52,41.8,-87.6063,2024-05-21,23:00:00,2024,5,21
JH273469,430.0,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,0,9,58,2025-05-17 15:40:52,41.8191,-87.7003,2024-05-21,22:41:00,2024,5,21
JH272699,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,9,58,2025-05-17 15:40:52,41.812,-87.6874,2024-05-21,13:05:00,2024,5,21
JH273638,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,6,49,2025-05-17 15:40:52,41.7235,-87.6313,2024-05-22,03:38:00,2024,5,22
JH273773,440.0,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,0,19,6,2025-05-17 15:40:52,41.9347,-87.6367,2024-05-22,00:30:00,2024,5,22
JH272280,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,7,68,2025-05-17 15:40:52,41.7625,-87.6415,2024-05-21,07:55:00,2024,5,21
JH273912,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,11,27,2025-05-17 15:40:52,41.8793,-87.6947,2024-05-17,20:00:00,2024,5,17
JH274023,460.0,SIMPLE,APARTMENT,0,4,43,2025-05-17 15:40:52,41.7537,-87.5565,2024-05-22,10:55:00,2024,5,22
JH274004,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,9,61,2025-05-17 15:40:52,41.8058,-87.6734,2024-05-22,11:00:00,2024,5,22
JH274155,460.0,SIMPLE,SIDEWALK,0,18,8,2025-05-17 15:40:52,41.8892,-87.6316,2024-05-22,12:00:00,2024,5,22
JH274150,460.0,SIMPLE,SIDEWALK,0,10,29,2025-05-17 15:40:52,41.8517,-87.7155,2024-05-22,12:23:00,2024,5,22
JH272723,460.0,SIMPLE,CAR WASH,0,10,31,2025-05-17 15:40:52,41.8502,-87.6862,2024-05-21,11:55:00,2024,5,21
JH273368,460.0,SIMPLE,PARK PROPERTY,0,20,4,2025-05-17 15:40:52,41.9744,-87.7013,2024-05-21,20:29:00,2024,5,21
JH274059,460.0,SIMPLE,APARTMENT,1,4,51,2025-05-17 15:40:52,41.7016,-87.564,2024-05-22,11:37:00,2024,5,22
JH274139,460.0,SIMPLE,RESIDENCE,0,5,53,2025-05-17 15:40:52,41.6811,-87.642,2024-05-22,12:30:00,2024,5,22
JH274243,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,7,67,2025-05-17 15:40:52,41.7794,-87.6659,2024-05-22,13:50:00,2024,5,22
JH273756,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,2,35,2025-05-17 15:40:52,41.8325,-87.6103,2024-05-21,09:00:00,2024,5,21
JH274468,486.0,DOMESTIC BATTERY SIMPLE,STREET,0,2,38,2025-05-17 15:40:52,41.8126,-87.6262,2024-05-22,13:45:00,2024,5,22
JH273241,430.0,AGGRAVATED - OTHER DANGEROUS WEAPON,HOSPITAL BUILDING / GROUNDS,0,7,68,2025-05-17 15:40:52,41.7781,-87.6338,2024-05-21,18:21:00,2024,5,21
JH274524,460.0,SIMPLE,GROCERY FOOD STORE,0,4,43,2025-05-17 15:40:52,41.7576,-87.5861,2024-05-22,16:43:00,2024,5,22
JH274582,460.0,SIMPLE,SCHOOL - PUBLIC BUILDING,0,15,25,2025-05-17 15:40:52,41.8849,-87.7667,2024-05-21,12:00:00,2024,5,21
JH274407,460.0,SIMPLE,HOTEL / MOTEL,0,1,33,2025-05-17 15:40:52,41.8538,-87.6207,2024-05-22,14:50:00,2024,5,22
JH274537,460.0,SIMPLE,NURSING / RETIREMENT HOME,0,15,25,2024-12-21 15:40:46,41.8767,-87.754,2024-04-22,00:00:00,2024,4,22
JH269065,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,4,43,2024-12-21 15:40:46,41.7583,-87.5548,2024-05-05,05:00:00,2024,5,5
JH274609,460.0,SIMPLE,STREET,0,7,67,2025-05-17 15:40:52,41.79,-87.6572,2024-05-22,17:10:00,2024,5,22
JH274744,484.0,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,0,3,43,2025-05-17 15:40:52,41.7638,-87.5665,2024-05-22,17:00:00,2024,5,22
JH274660,460.0,SIMPLE,SMALL RETAIL STORE,0,10,29,2025-05-17 15:40:52,41.859,-87.7159,2024-05-22,17:15:00,2024,5,22
JH274574,460.0,SIMPLE,SIDEWALK,0,9,63,2025-05-17 15:40:52,41.795,-87.6951,2024-05-22,17:00:00,2024,5,22
JH274455,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,8,63,2025-05-17 15:40:52,41.7966,-87.7073,2024-05-22,16:06:00,2024,5,22
JH274880,460.0,SIMPLE,OTHER (SPECIFY),0,8,66,2025-05-17 15:40:52,41.7789,-87.7065,2024-05-22,19:29:00,2024,5,22
JH273353,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,11,23,2025-05-17 15:40:52,41.8917,-87.7214,2024-05-21,20:15:00,2024,5,21
JH274657,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,3,42,2025-05-17 15:40:52,41.7858,-87.6076,2024-05-22,10:00:00,2024,5,22
JH274854,460.0,SIMPLE,OTHER (SPECIFY),0,20,3,2025-05-17 15:40:52,41.9702,-87.6461,2024-05-22,19:53:00,2024,5,22
JH274785,430.0,AGGRAVATED - OTHER DANGEROUS WEAPON,PARK PROPERTY,0,11,23,2025-05-17 15:40:52,41.8927,-87.7187,2024-05-22,18:25:00,2024,5,22
JH274932,460.0,SIMPLE,SIDEWALK,0,16,15,2025-05-17 15:40:52,41.9463,-87.7668,2024-05-22,21:20:00,2024,5,22
JH274831,460.0,SIMPLE,STREET,0,10,30,2025-05-17 15:40:52,41.8372,-87.7059,2024-05-22,19:50:00,2024,5,22
JH274883,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,4,48,2025-05-17 15:40:52,41.7328,-87.5756,2024-05-22,20:00:00,2024,5,22
JH275012,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,15,25,2025-05-17 15:40:52,41.8848,-87.7491,2024-05-22,22:00:00,2024,5,22
JH273643,496.0,AGGRAVATED DOMESTIC BATTERY - KNIFE / CUTTING INSTRUMENT,RESIDENCE,0,8,70,2025-05-17 15:40:52,41.7346,-87.7377,2024-05-22,02:00:00,2024,5,22
JH275044,486.0,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,5,53,2025-05-17 15:40:52,41.6644,-87.6233,2024-05-22,23:09:00,2024,5,22
JH275092,460.0,SIMPLE,CHA APARTMENT,0,12,28,2025-05-17 15:40:52,41.8682,-87.664,2024-05-22,18:00:00,2024,5,22
JH273567,486.0,DOMESTIC BATTERY SIMPLE,APARTMENT,0,24,1,2025-05-17 15:40:52,42.0043,-87.6608,2024-05-22,01:02:00,2024,5,22
JH275137,430.0,AGGRAVATED - OTHER DANGEROUS WEAPON,GAS STATION,0,4,51,2025-05-17 15:40:52,41.7224,-87.5844,2024-05-23,02:35:00,2024,5,23
JH275207,479.0,"AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,0,18,8,2025-05-17 15:40:52,41.8902,-87.6326,2024-05-19,04:30:00,2024,5,19
JH274606,460.0,SIMPLE,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,0,16,76,2025-05-17 15:40:52,41.9749,-87.8904,2024-05-22,17:03:00,2024,5,22
JH275556,460.0,SIMPLE,BAR OR TAVERN,0,19,6,2025-05-17 15:40:52,41.9467,-87.6561,2024-05-22,22:00:00,2024,5,22
JH275469,454.0,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",DEPARTMENT STORE,1,9,61,2025-05-17 15:40:52,41.8107,-87.6839,2024-05-23,10:10:00,2024,5,23
JH275455,460.0,SIMPLE,FEDERAL BUILDING,0,1,32,2025-05-17 15:40:52,41.8751,-87.6307,2024-05-23,09:42:00,2024,5,23
JH275330,460.0,SIMPLE,CTA BUS,0,9,61,2025-05-17 15:40:52,41.794,-87.6701,2024-05-23,08:30:00,2024,5,23
JH275560,460.0,SIMPLE,CTA TRAIN,0,1,32,2025-05-17 15:40:52,41.8777,-87.6293,2024-05-23,11:58:00,2024,5,23
